user_id,signup_date,country,acquisition_channel,device_type
6491,2023-01-14,Australia,"Facebook Ads",Mobile
6492,2023-06-28,India,Referral,Mobile
6493,2024-03-20,Australia,"LinkedIn Ads",Desktop
6494,2024-03-07,UK,"Facebook Ads",Desktop
6495,2023-07-18,USA,"LinkedIn Ads",Mobile
6496,2023-06-29,USA,Organic,Mobile
6497,2024-02-26,Australia,Organic,Mobile
6498,2024-01-15,Germany,"Facebook Ads",Desktop
6499,2024-02-10,India,Organic,Tablet
6500,2023-05-26,USA,Organic,Tablet
6501,2023-09-15,USA,Referral,Desktop
6502,2023-09-09,Germany,"Google Ads",Mobile
6503,2024-03-29,Canada,Organic,Desktop
6504,2024-04-07,Australia,"Google Ads",Desktop
6505,2023-09-07,Australia,Referral,Desktop
6506,2023-07-15,Australia,Referral,Tablet
6507,2023-07-16,UK,"Google Ads",Mobile
6508,2024-04-26,Canada,Referral,Tablet
6509,2023-07-25,Australia,"Facebook Ads",Tablet
6510,2023-08-30,USA,Referral,Tablet
6511,2023-02-24,India,"Google Ads",Tablet
6512,2024-05-31,India,"Facebook Ads",Tablet
6513,2023-10-03,UK,"Google Ads",Desktop
6514,2024-05-21,Germany,Referral,Tablet
6515,2023-10-31,USA,Referral,Desktop
6516,2024-04-15,UK,"LinkedIn Ads",Mobile
6517,2023-03-15,India,"Facebook Ads",Mobile
6518,2023-12-17,Germany,Referral,Tablet
6519,2023-02-26,Australia,Organic,Tablet
6520,2023-05-18,India,"Facebook Ads",Tablet
6521,2024-06-08,Canada,Referral,Mobile
6522,2024-04-24,UK,"LinkedIn Ads",Mobile
6523,2024-05-28,USA,Referral,Mobile
6524,2024-02-29,UK,Organic,Tablet
6525,2023-09-05,USA,"LinkedIn Ads",Desktop
6526,2024-02-05,Germany,Referral,Mobile
6527,2023-10-10,India,"LinkedIn Ads",Tablet
6528,2023-08-30,Australia,Referral,Desktop
6529,2023-09-13,Germany,Organic,Tablet
6530,2023-12-30,Canada,"Google Ads",Tablet
6531,2023-07-20,USA,Organic,Mobile
6532,2024-05-03,UK,"Facebook Ads",Desktop
6533,2023-02-12,USA,"Facebook Ads",Tablet
6534,2024-03-02,Germany,"Facebook Ads",Desktop
6535,2023-09-13,Canada,"Facebook Ads",Mobile
6536,2024-03-16,Australia,"LinkedIn Ads",Desktop
6537,2023-09-22,Australia,Organic,Tablet
6538,2024-01-09,Canada,Referral,Desktop
6539,2024-01-06,India,"Facebook Ads",Desktop
6540,2024-01-16,UK,"LinkedIn Ads",Mobile
6541,2023-02-17,Germany,"LinkedIn Ads",Tablet
6542,2023-03-22,UK,"Google Ads",Desktop
6543,2023-01-12,Germany,"Facebook Ads",Mobile
6544,2023-12-06,Canada,"LinkedIn Ads",Mobile
6545,2023-12-02,UK,Organic,Desktop
6546,2023-06-12,UK,"Google Ads",Tablet
6547,2023-04-24,India,"Google Ads",Desktop
6548,2023-11-27,Canada,Referral,Tablet
6549,2023-10-23,UK,Referral,Mobile
6550,2024-02-15,Canada,"Google Ads",Mobile
6551,2023-12-29,USA,"Facebook Ads",Tablet
6552,2023-02-27,Germany,"Facebook Ads",Tablet
6553,2023-10-26,India,Referral,Desktop
6554,2023-03-07,Canada,"Facebook Ads",Tablet
6555,2023-11-21,USA,Referral,Desktop
6556,2024-06-29,Germany,Organic,Mobile
6557,2024-03-07,India,"LinkedIn Ads",Mobile
6558,2023-10-20,India,Organic,Mobile
6559,2023-08-20,Germany,Organic,Tablet
6560,2024-06-12,Australia,"LinkedIn Ads",Desktop
6561,2024-02-09,UK,Referral,Tablet
6562,2024-02-02,Germany,Organic,Tablet
6563,2023-04-05,UK,"Facebook Ads",Desktop
6564,2024-02-25,Canada,"Google Ads",Tablet
6565,2023-07-30,India,"Facebook Ads",Mobile
6566,2023-08-20,Germany,Organic,Mobile
6567,2023-11-20,India,"Facebook Ads",Tablet
6568,2023-02-25,India,Referral,Mobile
6569,2024-02-21,Germany,"LinkedIn Ads",Mobile
6570,2023-03-21,USA,Referral,Tablet
6571,2024-04-10,USA,"Facebook Ads",Tablet
6572,2023-09-03,India,"Google Ads",Tablet
6573,2023-11-29,USA,Referral,Tablet
6574,2023-01-31,UK,"Google Ads",Mobile
6575,2023-09-29,India,"LinkedIn Ads",Mobile
6576,2023-12-05,Canada,"Google Ads",Desktop
6577,2023-05-21,USA,Organic,Tablet
6578,2024-02-05,Canada,"LinkedIn Ads",Tablet
6579,2024-03-25,Canada,Organic,Desktop
6580,2023-03-06,UK,Referral,Mobile
6581,2023-03-30,Canada,"LinkedIn Ads",Desktop
6582,2024-05-29,India,"LinkedIn Ads",Desktop
6583,2023-01-17,India,"Facebook Ads",Mobile
6584,2024-02-03,USA,Organic,Desktop
6585,2024-01-22,UK,"Facebook Ads",Desktop
6586,2023-05-22,Canada,"LinkedIn Ads",Tablet
6587,2024-05-27,Germany,"Facebook Ads",Mobile
6588,2023-06-03,Australia,"Facebook Ads",Mobile
6589,2023-10-21,Australia,Organic,Desktop
6590,2023-04-22,UK,"LinkedIn Ads",Desktop
6591,2024-02-17,Australia,Referral,Desktop
6592,2023-03-31,Germany,Referral,Desktop
6593,2024-06-29,India,Organic,Mobile
6594,2023-05-15,India,"LinkedIn Ads",Desktop
6595,2024-02-11,USA,"LinkedIn Ads",Mobile
6596,2023-08-25,UK,"Google Ads",Tablet
6597,2023-07-27,India,"LinkedIn Ads",Tablet
6598,2023-09-05,UK,"Facebook Ads",Tablet
6599,2023-06-18,Canada,Referral,Mobile
6600,2024-02-20,India,Referral,Tablet
6601,2024-02-07,India,"LinkedIn Ads",Desktop
6602,2023-02-14,Australia,"Facebook Ads",Tablet
6603,2024-05-01,UK,"Facebook Ads",Mobile
6604,2024-01-19,USA,"Facebook Ads",Tablet
6605,2023-02-06,USA,"Google Ads",Mobile
6606,2024-04-19,Australia,"LinkedIn Ads",Mobile
6607,2023-07-07,UK,"LinkedIn Ads",Desktop
6608,2024-05-26,USA,"LinkedIn Ads",Desktop
6609,2024-05-29,Canada,"LinkedIn Ads",Tablet
6610,2023-06-24,Australia,"Facebook Ads",Mobile
6611,2023-07-18,India,Referral,Tablet
6612,2023-10-17,Canada,Referral,Tablet
6613,2024-02-14,Australia,"LinkedIn Ads",Tablet
6614,2024-04-13,USA,Referral,Mobile
6615,2024-01-03,India,Organic,Desktop
6616,2023-04-05,Germany,"Facebook Ads",Desktop
6617,2024-05-09,UK,"LinkedIn Ads",Tablet
6618,2024-04-15,Germany,"Google Ads",Mobile
6619,2023-06-14,Canada,"LinkedIn Ads",Tablet
6620,2024-03-02,Canada,"Facebook Ads",Desktop
6621,2023-11-20,Canada,"Google Ads",Mobile
6622,2024-05-04,Canada,Organic,Tablet
6623,2023-12-14,USA,Referral,Mobile
6624,2024-04-21,India,Organic,Tablet
6625,2024-01-21,USA,"LinkedIn Ads",Mobile
6626,2024-02-01,India,"Google Ads",Desktop
6627,2024-05-13,UK,Organic,Mobile
6628,2023-07-03,Germany,"LinkedIn Ads",Tablet
6629,2024-02-13,USA,"Google Ads",Tablet
6630,2023-07-11,USA,Organic,Tablet
6631,2023-08-26,UK,Referral,Tablet
6632,2024-05-30,Canada,Referral,Mobile
6633,2023-04-13,Germany,Referral,Mobile
6634,2023-12-24,Australia,"LinkedIn Ads",Desktop
6635,2023-12-25,USA,"LinkedIn Ads",Mobile
6636,2024-03-18,India,Referral,Desktop
6637,2023-09-12,UK,"Google Ads",Tablet
6638,2024-02-08,Canada,Referral,Tablet
6639,2023-01-15,Australia,"Facebook Ads",Mobile
6640,2024-01-16,Australia,"Facebook Ads",Tablet
6641,2023-04-29,Australia,"LinkedIn Ads",Desktop
6642,2023-10-25,Germany,Referral,Mobile
6643,2023-01-22,Germany,"Google Ads",Mobile
6644,2024-01-16,Australia,"Google Ads",Tablet
6645,2024-06-30,Canada,Organic,Tablet
6646,2023-07-21,Germany,"LinkedIn Ads",Tablet
6647,2023-01-22,Australia,"LinkedIn Ads",Mobile
6648,2023-08-03,USA,Organic,Mobile
6649,2023-11-02,Germany,Referral,Mobile
6650,2023-03-10,UK,Referral,Tablet
6651,2023-02-17,Australia,"Facebook Ads",Mobile
6652,2023-06-08,Canada,"Google Ads",Desktop
6653,2024-02-17,India,"Google Ads",Mobile
6654,2024-02-08,Germany,Referral,Mobile
6655,2023-10-14,Canada,"LinkedIn Ads",Desktop
6656,2024-06-08,USA,"Google Ads",Tablet
6657,2023-09-26,USA,"LinkedIn Ads",Mobile
6658,2024-06-23,Canada,Referral,Mobile
6659,2023-04-29,Canada,"LinkedIn Ads",Tablet
6660,2023-05-24,Canada,"Google Ads",Mobile
6661,2023-02-01,Germany,Organic,Mobile
6662,2023-04-25,India,"Google Ads",Tablet
6663,2024-05-05,UK,Referral,Desktop
6664,2024-04-10,Canada,Organic,Mobile
6665,2024-03-03,Canada,"Facebook Ads",Tablet
6666,2023-03-31,UK,"Google Ads",Desktop
6667,2023-09-27,Canada,"LinkedIn Ads",Mobile
6668,2023-11-08,Australia,Referral,Mobile
6669,2023-04-29,India,"Google Ads",Mobile
6670,2024-03-03,Germany,Organic,Mobile
6671,2023-05-30,India,Organic,Mobile
6672,2024-01-18,Australia,Referral,Desktop
6673,2023-08-05,Australia,"Facebook Ads",Mobile
6674,2023-11-04,Australia,"Facebook Ads",Desktop
6675,2023-07-05,India,"Facebook Ads",Desktop
6676,2023-08-06,Germany,Referral,Desktop
6677,2023-03-16,UK,"LinkedIn Ads",Tablet
6678,2023-07-03,UK,"Facebook Ads",Desktop
6679,2023-04-16,UK,"Google Ads",Mobile
6680,2023-05-02,Canada,"Google Ads",Desktop
6681,2023-12-20,India,Organic,Mobile
6682,2024-01-04,Australia,Referral,Tablet
6683,2023-08-22,Germany,"Facebook Ads",Desktop
6684,2024-04-13,USA,"LinkedIn Ads",Desktop
6685,2023-01-17,India,Organic,Desktop
6686,2023-03-09,USA,"LinkedIn Ads",Mobile
6687,2023-05-11,Germany,Referral,Mobile
6688,2023-09-07,Canada,"LinkedIn Ads",Tablet
6689,2023-06-27,Canada,Referral,Desktop
6690,2023-07-04,Canada,Organic,Mobile
6691,2024-01-25,Canada,Organic,Mobile
6692,2023-08-18,Australia,Referral,Tablet
6693,2024-05-14,India,"Facebook Ads",Mobile
6694,2023-11-01,Germany,Referral,Mobile
6695,2023-03-15,Canada,"LinkedIn Ads",Mobile
6696,2023-09-28,UK,"LinkedIn Ads",Tablet
6697,2023-05-01,UK,"LinkedIn Ads",Mobile
6698,2024-05-12,Germany,"Google Ads",Mobile
6699,2023-02-19,Canada,"Facebook Ads",Tablet
6700,2024-04-21,Germany,"Google Ads",Tablet
6701,2024-02-26,UK,Referral,Tablet
6702,2024-03-20,UK,"Facebook Ads",Tablet
6703,2023-06-05,USA,"Google Ads",Tablet
6704,2023-09-08,Australia,"LinkedIn Ads",Desktop
6705,2024-05-18,UK,Organic,Tablet
6706,2024-03-16,Australia,"LinkedIn Ads",Tablet
6707,2023-12-09,Germany,"LinkedIn Ads",Mobile
6708,2023-04-25,USA,Organic,Tablet
6709,2023-04-15,UK,Organic,Desktop
6710,2023-09-11,Australia,Referral,Desktop
6711,2024-05-10,Germany,"Google Ads",Tablet
6712,2024-06-12,UK,"Google Ads",Tablet
6713,2023-09-02,USA,"Google Ads",Mobile
6714,2023-02-23,Canada,"Google Ads",Tablet
6715,2024-05-30,India,"Google Ads",Tablet
6716,2023-02-24,Germany,"Facebook Ads",Tablet
6717,2023-12-29,UK,"Facebook Ads",Desktop
6718,2023-03-29,Canada,"LinkedIn Ads",Desktop
6719,2023-06-18,India,"Facebook Ads",Desktop
6720,2024-03-12,Germany,Organic,Tablet
6721,2024-04-09,Germany,Organic,Mobile
6722,2024-05-23,India,Organic,Tablet
6723,2023-12-05,UK,"Google Ads",Tablet
6724,2024-05-31,Australia,Referral,Desktop
6725,2023-10-01,Canada,"LinkedIn Ads",Mobile
6726,2024-03-30,UK,"Facebook Ads",Tablet
6727,2023-10-18,UK,Referral,Desktop
6728,2023-05-14,India,"LinkedIn Ads",Tablet
6729,2024-04-23,India,"Facebook Ads",Desktop
6730,2023-02-07,UK,Referral,Tablet
6731,2024-04-30,UK,"LinkedIn Ads",Tablet
6732,2023-07-31,UK,Organic,Mobile
6733,2023-10-02,UK,Referral,Tablet
6734,2023-05-26,USA,"Google Ads",Tablet
6735,2024-01-31,Canada,Referral,Mobile
6736,2023-10-03,UK,"Facebook Ads",Tablet
6737,2023-12-13,Australia,"Facebook Ads",Mobile
6738,2023-08-10,Canada,"LinkedIn Ads",Tablet
6739,2024-01-14,Canada,Organic,Desktop
6740,2023-03-10,USA,Referral,Tablet
6741,2023-06-01,Germany,"LinkedIn Ads",Mobile
6742,2023-08-11,Australia,"LinkedIn Ads",Tablet
6743,2024-03-21,Germany,"Google Ads",Tablet
6744,2023-02-25,USA,"LinkedIn Ads",Mobile
6745,2024-06-30,Australia,"LinkedIn Ads",Tablet
6746,2024-06-09,USA,"Google Ads",Desktop
6747,2024-02-13,Canada,"Google Ads",Tablet
6748,2024-03-05,Australia,Organic,Desktop
6749,2024-06-07,Germany,"Facebook Ads",Tablet
6750,2023-07-02,Australia,"Google Ads",Mobile
6751,2024-01-28,India,"LinkedIn Ads",Tablet
6752,2023-01-22,India,"LinkedIn Ads",Tablet
6753,2023-09-27,Australia,"Google Ads",Desktop
6754,2024-03-02,India,Referral,Tablet
6755,2024-03-24,India,Referral,Mobile
6756,2023-01-26,India,"Google Ads",Tablet
6757,2023-04-09,India,Organic,Mobile
6758,2024-05-09,UK,"Facebook Ads",Mobile
6759,2024-05-13,India,Organic,Mobile
6760,2023-04-21,USA,Organic,Desktop
6761,2023-02-20,Canada,"LinkedIn Ads",Desktop
6762,2024-02-29,Australia,"LinkedIn Ads",Tablet
6763,2023-03-15,Germany,"Google Ads",Mobile
6764,2023-08-25,India,"Facebook Ads",Mobile
6765,2023-09-22,Australia,"Google Ads",Tablet
6766,2024-03-21,Australia,Organic,Desktop
6767,2024-01-11,USA,Organic,Tablet
6768,2024-01-04,India,"Google Ads",Desktop
6769,2023-10-08,India,"LinkedIn Ads",Mobile
6770,2024-05-13,USA,"Google Ads",Desktop
6771,2023-01-25,Germany,"Facebook Ads",Mobile
6772,2024-05-25,Australia,Referral,Desktop
6773,2023-06-13,USA,Organic,Mobile
6774,2024-04-01,Germany,"Facebook Ads",Mobile
6775,2024-03-05,India,"LinkedIn Ads",Desktop
6776,2024-01-13,Australia,Referral,Desktop
6777,2024-06-09,India,Organic,Desktop
6778,2023-09-24,Germany,"Facebook Ads",Tablet
6779,2023-09-17,UK,"Facebook Ads",Desktop
6780,2024-06-23,USA,Referral,Mobile
6781,2023-08-13,India,"LinkedIn Ads",Desktop
6782,2023-12-11,Canada,"Google Ads",Mobile
6783,2023-01-08,Canada,Referral,Mobile
6784,2023-11-13,Australia,Organic,Mobile
6785,2023-12-24,Canada,Referral,Mobile
6786,2024-04-25,Australia,"Facebook Ads",Desktop
6787,2023-10-16,India,Referral,Mobile
6788,2023-03-10,Australia,Referral,Desktop
6789,2023-04-08,Canada,"LinkedIn Ads",Desktop
6790,2024-01-31,India,"Facebook Ads",Desktop
6791,2024-01-25,Germany,"Google Ads",Desktop
6792,2023-10-06,Germany,"Google Ads",Desktop
6793,2023-04-11,UK,"Facebook Ads",Desktop
6794,2024-03-14,UK,"Google Ads",Desktop
6795,2023-02-09,Australia,Referral,Tablet
6796,2024-04-04,India,Organic,Mobile
6797,2023-03-06,Canada,"Google Ads",Mobile
6798,2024-04-17,UK,"LinkedIn Ads",Tablet
6799,2024-01-11,Canada,"Facebook Ads",Mobile
6800,2023-08-05,UK,Referral,Desktop
6801,2024-04-04,UK,"LinkedIn Ads",Desktop
6802,2023-11-27,UK,"Google Ads",Tablet
6803,2024-01-05,Canada,"Facebook Ads",Tablet
6804,2024-03-14,India,"LinkedIn Ads",Tablet
6805,2024-05-05,Canada,"Google Ads",Tablet
6806,2024-04-27,USA,Referral,Desktop
6807,2024-02-20,Australia,Organic,Desktop
6808,2024-04-16,Australia,"Google Ads",Mobile
6809,2023-06-19,India,"LinkedIn Ads",Desktop
6810,2024-05-04,India,"LinkedIn Ads",Desktop
6811,2024-02-06,UK,Organic,Mobile
6812,2024-06-13,USA,"Facebook Ads",Mobile
6813,2024-05-30,India,"Google Ads",Tablet
6814,2023-02-08,Australia,Referral,Mobile
6815,2024-01-31,UK,"Google Ads",Tablet
6816,2023-09-24,Australia,Referral,Mobile
6817,2023-10-29,Germany,"Facebook Ads",Desktop
6818,2023-12-09,Australia,"Facebook Ads",Desktop
6819,2023-12-17,Germany,Organic,Tablet
6820,2023-04-16,India,"Google Ads",Mobile
6821,2024-01-06,USA,"Google Ads",Mobile
6822,2023-12-13,Canada,"LinkedIn Ads",Desktop
6823,2024-02-24,India,"Google Ads",Tablet
6824,2023-08-06,Australia,"Facebook Ads",Tablet
6825,2023-03-16,UK,"Google Ads",Mobile
6826,2024-05-12,UK,"LinkedIn Ads",Desktop
6827,2024-02-12,Canada,Referral,Tablet
6828,2024-03-01,Canada,Organic,Tablet
6829,2023-12-20,Germany,"LinkedIn Ads",Tablet
6830,2023-08-06,Germany,Organic,Tablet
6831,2024-02-19,Australia,Referral,Tablet
6832,2023-03-28,Australia,"LinkedIn Ads",Tablet
6833,2023-10-26,UK,"Google Ads",Tablet
6834,2023-12-27,UK,"LinkedIn Ads",Tablet
6835,2023-06-23,UK,Organic,Mobile
6836,2023-10-31,India,Referral,Desktop
6837,2023-10-13,USA,"LinkedIn Ads",Mobile
6838,2023-07-27,Australia,Referral,Tablet
6839,2023-06-15,USA,"Facebook Ads",Desktop
6840,2024-04-28,UK,"LinkedIn Ads",Mobile
6841,2024-03-17,Canada,"Google Ads",Mobile
6842,2023-07-30,UK,Organic,Mobile
6843,2024-05-20,UK,Referral,Desktop
6844,2023-08-10,Germany,Organic,Desktop
6845,2024-03-20,Canada,"Facebook Ads",Desktop
6846,2023-11-26,UK,Referral,Tablet
6847,2023-11-26,Australia,"Google Ads",Tablet
6848,2024-02-05,Canada,Organic,Desktop
6849,2023-06-01,UK,"LinkedIn Ads",Mobile
6850,2023-12-19,Canada,"LinkedIn Ads",Mobile
6851,2024-01-06,Canada,"LinkedIn Ads",Tablet
6852,2024-06-12,India,"LinkedIn Ads",Desktop
6853,2023-07-03,Australia,Referral,Desktop
6854,2024-06-20,India,"Facebook Ads",Desktop
6855,2023-06-16,UK,Referral,Desktop
6856,2024-01-05,Australia,"Facebook Ads",Desktop
6857,2023-04-06,India,"Google Ads",Desktop
6858,2023-07-30,Canada,Organic,Mobile
6859,2023-08-27,USA,Organic,Desktop
6860,2023-11-16,USA,Organic,Desktop
6861,2023-04-23,Canada,"Facebook Ads",Tablet
6862,2023-03-18,India,"LinkedIn Ads",Mobile
6863,2023-05-15,Germany,"Facebook Ads",Desktop
6864,2023-12-08,UK,Organic,Tablet
6865,2024-01-30,India,"Facebook Ads",Mobile
6866,2024-04-28,Australia,"Facebook Ads",Tablet
6867,2024-04-03,India,Organic,Desktop
6868,2023-06-24,Canada,"Facebook Ads",Desktop
6869,2023-10-25,India,Referral,Desktop
6870,2024-01-17,Germany,Organic,Tablet
6871,2023-11-09,Canada,"Facebook Ads",Desktop
6872,2023-11-16,Canada,"LinkedIn Ads",Tablet
6873,2023-10-02,UK,Referral,Mobile
6874,2023-09-26,Australia,"Google Ads",Tablet
6875,2023-01-31,USA,Organic,Mobile
6876,2024-02-08,Canada,"Google Ads",Mobile
6877,2023-07-27,UK,"Facebook Ads",Mobile
6878,2024-05-11,UK,Referral,Tablet
6879,2023-03-31,Germany,"Google Ads",Mobile
6880,2023-06-12,USA,Referral,Mobile
6881,2023-12-05,Canada,Referral,Desktop
6882,2024-05-18,USA,"LinkedIn Ads",Mobile
6883,2024-05-22,Germany,Referral,Desktop
6884,2023-03-27,UK,Organic,Tablet
6885,2023-10-28,India,"LinkedIn Ads",Mobile
6886,2023-04-24,Australia,Organic,Tablet
6887,2024-02-27,India,"Facebook Ads",Tablet
6888,2023-06-29,UK,Referral,Tablet
6889,2023-11-04,India,"Google Ads",Desktop
6890,2024-06-06,Germany,Referral,Tablet
6891,2023-09-06,India,Organic,Tablet
6892,2024-06-04,Australia,Organic,Mobile
6893,2023-05-19,Australia,"Google Ads",Tablet
6894,2023-05-16,Germany,"Facebook Ads",Desktop
6895,2024-03-06,Australia,Referral,Tablet
6896,2023-04-01,India,"LinkedIn Ads",Desktop
6897,2023-04-14,Australia,Organic,Desktop
6898,2024-02-12,UK,"LinkedIn Ads",Tablet
6899,2023-01-15,India,"Google Ads",Tablet
6900,2023-05-13,Germany,"LinkedIn Ads",Mobile
6901,2023-05-30,India,"Google Ads",Tablet
6902,2024-04-01,Australia,Referral,Mobile
6903,2024-05-08,UK,Organic,Mobile
6904,2024-04-01,Germany,Organic,Desktop
6905,2024-02-03,USA,Referral,Desktop
6906,2023-12-05,UK,Referral,Mobile
6907,2023-06-21,USA,Organic,Mobile
6908,2023-08-10,UK,Organic,Desktop
6909,2024-03-01,Australia,"LinkedIn Ads",Tablet
6910,2024-02-19,UK,Referral,Mobile
6911,2023-07-06,India,"Facebook Ads",Mobile
6912,2023-05-15,India,Organic,Desktop
6913,2023-07-25,USA,Referral,Desktop
6914,2023-10-19,UK,"Google Ads",Mobile
6915,2024-01-26,Germany,Referral,Tablet
6916,2024-05-15,USA,"Google Ads",Desktop
6917,2023-08-26,Australia,"Facebook Ads",Desktop
6918,2024-06-07,UK,"Google Ads",Desktop
6919,2024-06-14,Australia,"Google Ads",Mobile
6920,2023-07-08,Canada,"Facebook Ads",Tablet
6921,2023-06-07,Germany,"Google Ads",Mobile
6922,2023-02-03,India,"Facebook Ads",Tablet
6923,2023-05-17,UK,"LinkedIn Ads",Tablet
6924,2023-11-13,Canada,"Google Ads",Tablet
6925,2023-10-18,UK,"Google Ads",Desktop
6926,2024-05-18,Canada,Referral,Desktop
6927,2023-08-07,Germany,"LinkedIn Ads",Mobile
6928,2023-08-12,India,"LinkedIn Ads",Tablet
6929,2023-12-14,USA,"LinkedIn Ads",Desktop
6930,2024-04-18,USA,"Google Ads",Mobile
6931,2023-10-01,India,"Google Ads",Tablet
6932,2024-01-12,India,Referral,Mobile
6933,2023-07-27,UK,"Google Ads",Desktop
6934,2024-01-22,USA,Organic,Mobile
6935,2023-07-12,Germany,"Google Ads",Desktop
6936,2023-10-01,USA,"LinkedIn Ads",Mobile
6937,2023-03-03,Australia,"LinkedIn Ads",Mobile
6938,2024-02-24,Canada,Referral,Tablet
6939,2023-05-22,Canada,Referral,Tablet
6940,2024-02-08,Germany,"LinkedIn Ads",Desktop
6941,2023-06-09,Germany,"LinkedIn Ads",Tablet
6942,2023-12-31,Canada,"Facebook Ads",Tablet
6943,2024-01-22,Canada,Organic,Tablet
6944,2023-04-27,India,Organic,Desktop
6945,2023-01-31,Australia,"Facebook Ads",Desktop
6946,2024-06-29,India,"Facebook Ads",Mobile
6947,2023-02-23,USA,Organic,Mobile
6948,2024-05-14,USA,"Google Ads",Tablet
6949,2023-04-21,Canada,Referral,Mobile
6950,2024-06-23,India,Referral,Tablet
6951,2023-07-01,Canada,"Facebook Ads",Mobile
6952,2023-06-11,UK,"Google Ads",Tablet
6953,2024-06-24,Australia,"Google Ads",Tablet
6954,2023-10-10,UK,"Facebook Ads",Mobile
6955,2023-08-14,UK,Organic,Desktop
6956,2023-09-08,India,Organic,Mobile
6957,2023-11-04,USA,"LinkedIn Ads",Tablet
6958,2024-04-01,Canada,"LinkedIn Ads",Desktop
6959,2023-12-07,Germany,Organic,Tablet
6960,2023-07-05,Germany,Organic,Tablet
6961,2023-01-31,Canada,"Facebook Ads",Tablet
6962,2023-01-28,Germany,"Facebook Ads",Mobile
6963,2023-02-22,India,"Facebook Ads",Mobile
6964,2024-03-23,India,Referral,Mobile
6965,2023-02-03,UK,Organic,Mobile
6966,2023-10-13,Australia,"Google Ads",Tablet
6967,2023-11-28,Canada,"Google Ads",Desktop
6968,2023-10-26,Canada,Organic,Mobile
6969,2023-09-10,USA,"LinkedIn Ads",Tablet
6970,2024-02-06,Australia,Organic,Tablet
6971,2023-03-30,UK,Referral,Tablet
6972,2023-03-15,Canada,Referral,Desktop
6973,2023-07-09,Canada,"LinkedIn Ads",Desktop
6974,2024-06-29,Australia,"Facebook Ads",Tablet
6975,2024-03-26,Germany,"Facebook Ads",Tablet
6976,2024-05-19,UK,Organic,Mobile
6977,2023-07-28,Germany,"LinkedIn Ads",Tablet
6978,2024-03-22,UK,"Google Ads",Desktop
6979,2024-03-03,UK,Referral,Desktop
6980,2024-02-13,Australia,Referral,Tablet
6981,2023-06-28,UK,Organic,Desktop
6982,2024-01-12,USA,"LinkedIn Ads",Mobile
6983,2024-05-13,UK,Organic,Mobile
6984,2023-09-06,USA,"LinkedIn Ads",Mobile
6985,2024-01-19,Canada,"LinkedIn Ads",Desktop
6986,2024-03-05,Germany,Referral,Mobile
6987,2023-05-26,Germany,"LinkedIn Ads",Tablet
6988,2023-05-17,Germany,"Google Ads",Tablet
6989,2024-02-11,Australia,Referral,Tablet
6990,2023-11-01,Germany,"LinkedIn Ads",Mobile
6991,2024-03-05,India,"LinkedIn Ads",Mobile
6992,2023-04-26,Australia,"LinkedIn Ads",Tablet
6993,2023-10-07,India,Referral,Desktop
6994,2023-10-26,Canada,Organic,Tablet
6995,2023-12-31,UK,"Google Ads",Desktop
6996,2024-03-05,Germany,"Google Ads",Desktop
6997,2024-05-04,Australia,"Google Ads",Tablet
6998,2023-11-17,UK,"Facebook Ads",Desktop
6999,2023-05-09,Australia,"Facebook Ads",Desktop
7000,2024-01-25,Canada,"LinkedIn Ads",Mobile
7001,2024-06-11,India,Organic,Mobile
7002,2024-01-07,Germany,Referral,Mobile
7003,2024-04-16,Germany,Referral,Tablet
7004,2023-03-16,Australia,Organic,Tablet
7005,2023-04-04,UK,"Google Ads",Tablet
7006,2024-03-15,UK,"Facebook Ads",Mobile
7007,2023-08-13,Canada,Organic,Tablet
7008,2024-02-06,India,"Google Ads",Tablet
7009,2023-06-10,India,Organic,Tablet
7010,2023-06-08,Australia,"Google Ads",Mobile
7011,2024-03-18,Canada,"Google Ads",Mobile
7012,2023-05-29,Canada,Organic,Tablet
7013,2023-10-08,UK,"Facebook Ads",Mobile
7014,2023-12-08,UK,"LinkedIn Ads",Tablet
7015,2023-10-14,India,"Google Ads",Tablet
7016,2023-04-05,Germany,"Google Ads",Desktop
7017,2023-06-22,Germany,Referral,Desktop
7018,2023-02-04,UK,Organic,Desktop
7019,2023-01-08,Germany,"Google Ads",Mobile
7020,2023-03-02,Australia,"Facebook Ads",Mobile
7021,2023-07-03,Canada,"LinkedIn Ads",Desktop
